ID,movie_title,class,year,runtime,rating,meta
tt10052928,Black Fox: Age of the Ninja,,2019.0,92,6.0,
tt1854552,Ming yun hua zhuang shi,,2011.0,107,5.2,
tt2072164,Hoi sum moh fat,Not Rated,2011.0,100,4.7,
tt0094595,1999 - Nen no natsu yasumi,,1988.0,90,6.8,
tt0470402,Khun krabii hiiroh,,2004.0,95,5.9,
tt9553142,Sensual Psychedelia,,2019.0,89,,
tt4886942,The Lurking Man,PG-13,2017.0,90,7.1,
tt8011450,Itlauli Barrah,,2018.0,89,4.6,
tt11580634,Shuang Shi Qing She,,2019.0,78,6.3,
tt0279657,Arkadasim Seytan,,1988.0,90,7.0,
tt0345550,Lastikman,,2003.0,105,6.3,
tt0158049,One Hell of a Guy,PG-13,1998.0,97,4.5,
tt0094046,Stormquest,,1987.0,89,3.7,
tt1286631,Sati Savitri,,1981.0,,,
tt0089905,Return,R,1985.0,82,4.9,
tt7997664,Entre Oscuros Sueños,,2018.0,73,,
tt0262411,Fatty Drives the Bus,,1999.0,82,4.2,
tt2088840,Kiss of the Death,,2008.0,93,6.3,
tt6868218,Remember Remember,,2018.0,,,
tt2012626,Cheon-gook-eui woo-pyeon-bae-dal-boo,,2009.0,107,6.8,
tt3636528,Vincent n'a pas d'écailles,,2014.0,78,6.2,
tt0102105,In Between,PG-13,1991.0,92,6.2,
tt0110340,The Lovers,,1994.0,107,7.2,
tt0116940,Luna e l'altra,,1996.0,100,6.4,
tt0277725,Gumiho,,1994.0,115,5.2,
tt0392023,Gagamboy,,2004.0,100,5.9,
tt9371676,Lingerie Dreams 2,,1994.0,62,,
tt2820468,Alison,,2015.0,60,5.7,
tt7613748,Açúcar,,2017.0,100,6.2,
tt0268878,"A gozar, a gozar, que el mundo se va acabar",,1990.0,90,4.7,
tt0218516,Planet Alex,,2001.0,102,6.1,
tt1640144,Le masque de la Méduse,,2009.0,75,5.9,
tt6236592,My Little Baby,,2019.0,,4.8,
tt1068672,La troisième partie du monde,,2008.0,105,5.6,
tt6264438,Meen Kuzhambum Mann Paanaiyum,,2016.0,136,5.4,
tt2553428,The Legend of Zelda: The Sage of Darkness,,2008.0,137,7.3,
tt0397386,Dead Cool,R,2004.0,99,6.8,
tt0175203,La balsa de piedra,,2002.0,103,5.9,
tt6879318,Italy Italy,,2017.0,102,5.3,
tt0471414,Ultraman,,2004.0,97,6.2,
tt9303120,Kugatsu no Koi to Deau made,,2019.0,106,6.0,
tt0103206,La vida láctea,,1993.0,79,5.0,
tt0383041,Vom Suchen und Finden der Liebe,,2005.0,107,5.7,
tt1733465,The Dunwich Horror,,2010.0,76,4.3,
tt12844618,Fox in Fuso,,2020.0,98,,
tt1611915,Mistress Superior,,2010.0,91,,
tt8788334,Heavens Warriors,,2018.0,,3.8,
tt7448726,The Deserted: VR,,2017.0,55,6.8,
tt2970646,Vengeance,,2013.0,85,6.2,
tt4637050,Fräulein: una fiaba d'inverno,,2016.0,93,5.6,
tt0083355,"Yume, yume no ato",,1981.0,101,6.6,
tt9214280,Eu Sou Mais Eu,,2019.0,98,2.2,
tt0891496,Gumiho gajok,,2006.0,102,6.4,
tt0122318,Fei tou mo nu,,1982.0,92,6.4,
tt3422416,Bhajarangi,Not Rated,2013.0,172,6.2,
tt11644582,3 Dara,,2015.0,86,6.0,
tt1357414,Halfway to Heaven,,2009.0,80,5.9,
tt3400150,Zordon of Eltar,,2015.0,50,6.7,
tt1230164,Return of the Ghostbusters,PG-13,2007.0,85,5.3,
tt0119637,The Maze,,1997.0,88,5.6,
tt0896815,Sam hoi tsam yan,,2008.0,118,4.8,
tt0191774,Alien Blood,Not Rated,1999.0,80,1.8,
tt4572242,Only a Switch,,2018.0,75,,
tt0109521,Da mo zu shi,,1994.0,89,7.0,
tt7694546,Beowulf,,2018.0,80,,
tt8631432,The Rangers: Bloodstone,,2018.0,106,,
tt1326218,Finale,Not Rated,2009.0,93,3.5,
tt10125752,Bad Men from a Melting Moon,,2020.0,83,,
tt0164869,San-Antonio ne pense qu'à ça,,1981.0,90,4.0,
tt9398222,Super Family 2 (2016),,2018.0,90,4.0,
tt1315388,Machotaildrop,,2009.0,91,6.9,
tt2076926,Rows,Not Rated,2015.0,84,4.0,
tt12552912,The North Wind,,2020.0,122,,
tt0090722,Bi gui zhuo,,1986.0,89,6.1,
tt0350804,Deus é Brasileiro,,2003.0,110,5.9,
tt8362502,The Great Buddha Arrival,,2018.0,50,,
tt11617492,Orbius,,2020.0,570,8.9,
tt0080920,In the Shadow of the Sun,,1981.0,51,6.4,
tt5174926,Jealous Gods,,2017.0,105,7.6,
tt0107005,Geu seome gago shibda,,1993.0,102,6.2,
tt8005336,Kung Fu Traveler 2,,2017.0,95,4.8,
tt2458786,Love a la Carte,,2014.0,88,4.9,
tt1545322,Sodium Babies,Not Rated,2009.0,90,5.2,
tt1172065,Zombie Farm,Not Rated,2009.0,90,3.5,
tt0805640,Vacuum Killer,,2006.0,74,5.2,
tt7513360,Enipheres,,2020.0,,,
tt0113992,No te mueras sin decirme adónde vas,PG,1995.0,120,6.9,
tt0252335,Love Torn in a Dream,,2000.0,120,7.1,
tt0110242,Karanlik sular,Not Rated,1994.0,83,5.8,
tt0228807,Saimin,,1999.0,110,6.2,
tt0083149,Sword of Heaven,R,1985.0,85,6.1,
tt8228588,Yu zhou you ai lang man tong you,,2018.0,92,6.8,
tt0361852,Love Hollywood Style,,2006.0,89,5.2,
tt10268752,Big Feat,,2020.0,,,
tt0488338,Seua khaap daap,TV-14,2005.0,91,4.5,
tt1794790,Finisterrae,Unrated,2010.0,80,6.4,
tt1523479,Io & Marilyn,,2009.0,96,5.1,
tt2401225,Uu Kodathara Ulikki Padathara,,2012.0,,4.9,
tt11570350,Royal Opera House Live Cinema Season 2019/20: The Sleeping Beauty,,2020.0,180,5.5,
tt0261367,El trono del infierno,,1994.0,93,5.2,
tt1346276,Guang Dong liang zai yu,R,1982.0,94,6.0,
tt4328196,Koisuru vanpaia,,2015.0,102,5.4,
tt9904252,"Nice & Naughty, A Christmas Story",,2020.0,,,
tt4287114,Peace Haven,,2016.0,74,6.5,
tt1925539,Waxie Moon in Fallen Jewel,Not Rated,2015.0,88,3.8,
tt2830368,Erotic Agent II,,2003.0,82,5.7,
tt7820614,A Christmas Carol,,2017.0,57,7.1,
tt0084913,Wolf Devil Woman,,1982.0,85,6.1,
tt0421879,Spirit of the Glass,,2004.0,,5.7,
tt1782526,Si Agimat at si Enteng Kabisote,TV-PG,2010.0,110,5.3,
tt1510982,The Nephilim,,2013.0,100,,
tt1213647,Het leven uit een dag,,2009.0,94,6.4,
tt0898319,Just Follow Law: Wo zai zheng fu bu men de ri zi,,2007.0,112,6.0,
tt1494812,Zabludivshiysya,,2009.0,90,5.7,
tt9454494,Midnight Dreamers,,2018.0,90,,
tt0106346,El baile de las ánimas,,1994.0,87,5.2,
tt1332675,Fantasma de Buenos Aires,,2008.0,91,7.0,
tt0413172,Puritan,,2005.0,94,5.9,
tt6487040,Pluto,,2017.0,,7.2,
tt0375514,12 B,,2001.0,150,6.3,
tt2629936,The Murders of Brandywine Theater,Not Rated,2014.0,71,5.8,
tt5720116,DownLoad,,2015.0,85,,
tt2187147,Die Windpomp,,2014.0,114,6.8,
tt9807856,Kaanadante Maayavadanu,,2020.0,127,8.8,
tt9691506,Sleeping Beauty,,2018.0,,,
tt0313965,Devi,Not Rated,1999.0,140,6.6,
tt1047877,Resiklo,,2007.0,110,3.4,
tt2199723,Willa,,2012.0,82,5.9,
tt8305666,Bizli: Origin,,2018.0,124,5.6,
tt6689414,Grandma Werewolf,,2017.0,90,6.0,
tt7926238,An Impossibly Small Object,,2018.0,100,6.3,
tt0427382,Inday Bote,,1985.0,,7.4,
tt6075552,Mohua Sundori,,2015.0,,4.2,
tt2371900,The Fever and the Fret,,2018.0,76,7.2,
tt0423188,Si Malakas at si Maganda,,1989.0,,6.4,
tt0155914,Nihavend mucize,,1997.0,94,4.5,
tt10554196,Pungo a Witch's Tale,,2020.0,,,
tt0111064,E.T.A. Hoffmanns Der Sandmann,,1993.0,104,5.3,
tt1245647,22 mei,,2010.0,88,5.9,
tt8591008,Gekijôban Kamen Raidâ Birudo: Bî za wan,,2018.0,66,7.1,
tt0091590,Life Is a Dream,Not Rated,1986.0,103,7.2,
tt1414840,Lyubov 2 Morkov,,2008.0,100,4.8,
tt10686360,Misterio de la Noche,,2019.0,100,6.3,
tt0997033,Athisayan,,2007.0,,2.9,
tt1139641,Tôkyô shôjo,,2008.0,98,6.6,
tt5943940,Abduction,,2017.0,90,2.8,
tt3283698,My Bloody Banjo,TV-MA,2015.0,82,5.5,
tt0405479,Xing tao tai lang,,1987.0,95,7.0,
tt1698499,Dos,,2011.0,97,5.7,
tt2678764,Jungle Ka Beta,,1992.0,,,
tt0447257,Little John,,2001.0,126,5.1,
tt7491196,Birds without Feathers,,2018.0,85,7.4,
tt0444778,Mah nakorn,,2004.0,100,7.3,
tt7428166,Keloglan,,2018.0,85,3.9,
tt0339638,Screen Door Jesus,R,2003.0,119,5.1,61.0
tt0402352,Machete: Istatwang buhay,,1990.0,,7.0,
tt3318544,Bakerman,,2016.0,83,6.9,
tt1512322,Winterland,,2009.0,93,5.3,
tt0092755,La chouette aveugle,,1987.0,105,7.0,
tt0416966,Mattie Fresno and the Holoflux Universe,,2007.0,92,8.3,
tt1266116,Vault of Darkness,,2009.0,,5.4,
tt0229450,Historias violentas,,1985.0,95,7.3,
tt4648304,Chandrettan Evideya,,2015.0,124,6.0,
tt2451894,Abhay,Not Rated,1995.0,127,7.2,
tt0099330,Crystal Force,R,1990.0,82,3.4,
tt0164409,Biokids,,1990.0,92,6.7,
tt7117354,Garo: Kami no kiba,,2017.0,98,5.4,
tt0118216,De Zeemeerman,,1996.0,111,3.1,
tt0858436,Dragon,Not Rated,2006.0,84,3.0,
tt0171474,Lisova pisnya. Mavka,,1981.0,83,6.9,
tt0470130,Jom kha mung wej,,2005.0,118,5.6,
tt1666823,Legs,,2015.0,86,4.0,
tt1488593,Shake Rattle & Roll XI,,2009.0,121,6.1,
tt0099613,Harry and Harriet,,1990.0,90,3.3,
tt2773034,I rec u,,2012.0,116,7.0,
tt1443564,Tarot,,2009.0,105,6.6,
tt1132135,Asylum Seekers,Not Rated,2009.0,90,4.9,
tt6096590,Banat El am,,2012.0,90,6.1,
tt1424366,Nymph,Not Rated,2009.0,109,6.3,
tt3088256,The Light House,,2013.0,110,,
tt3484006,Maidens of the Sea,,2015.0,80,7.3,
tt0437538,Las vueltas del citrillo,,2005.0,95,6.6,
tt7794400,Cirque du Soleil: O,,2017.0,93,8.2,
tt0098410,Sukkubus - den Teufel im Leib,,1989.0,80,6.0,
tt1709714,Naufragio,,2010.0,95,6.5,
tt0938347,Virus Undead,R,2008.0,95,3.5,
tt0482364,Gekijôban kamen raidâ Ryûki: Episôdo fainaru,,2002.0,78,6.3,
tt5691856,Seeing Evil,,2019.0,91,3.5,
tt1825735,Dark Metropolis,Not Rated,2010.0,97,2.2,
tt5165936,Daemonium: Underground Soldier,,2015.0,120,4.1,
tt0272362,Chung Mou Yim,,2001.0,123,6.2,
tt12800092,Da Tian Peng,,2020.0,101,,
tt0378394,Mucha sangre,,2002.0,79,4.8,
tt0105476,Kamen,Not Rated,1992.0,83,6.7,
tt0148392,Lancelot: Guardian of Time,TV-PG,1997.0,90,3.8,
tt7853804,O Amor Dá Trabalho,,2019.0,100,6.0,
tt12997548,Deja que las luces se alejen,,2020.0,67,4.8,
tt0228237,Dr. Wong's Virtual Hell,,1999.0,97,2.7,
tt1339687,L'uomo fiammifero,,2009.0,78,6.6,
tt0102367,Ma vie est un enfer,,1991.0,105,5.6,
tt12375818,Kiddyzuzaa,,2019.0,,,
tt3222644,Poslední z Aporveru,,2017.0,90,7.7,
tt12799876,Hey! Little Bone,,2020.0,87,4.5,
tt4676044,Magikos kathreftis,,2016.0,101,4.8,
tt0497125,"Mirror, Mirror on the Wall",,1988.0,,,
tt10617192,Once Upon a Lifetime,,2019.0,,,
tt4079922,Here She Is,,2014.0,58,6.6,
tt0096239,Teen Vamp,,1988.0,85,3.3,
tt0281241,Sundelbolong,,1982.0,102,6.2,
tt0367091,Starlight Express 3D,,2003.0,,8.0,
tt4146964,The Cruel Tale of the Medicine Man,,2016.0,90,7.9,
tt0296032,Scarecrow,,2001.0,86,5.3,
tt5710532,Papa Est Devenu un Lutin,,2018.0,74,3.6,
tt0471032,Sea of Dust,Not Rated,2008.0,90,3.3,
tt0267845,Prem Shakti,,1994.0,,4.0,
tt6237562,Khargioush,,2018.0,88,4.4,
tt1537725,Brainscan: Aku dan topi ajaib,,2008.0,90,4.1,
tt2457228,Bian shen nan nv,,2012.0,118,5.8,
tt0450269,GamerZ,,2005.0,101,5.9,
tt0104096,Mo nu 18,,1993.0,87,3.2,
tt1700796,Eeeee Eee Eeee: The Movie,,2010.0,86,7.9,
tt0094371,Zerkalo dlya geroya,,1987.0,139,7.5,
tt0411618,Macbeth,,2003.0,75,7.2,
tt0470132,Kibakichi: Bakko-yokaiden,R,2004.0,97,5.2,
tt0332706,Mizu no onna,,2002.0,115,6.9,
tt1287876,The Echo Game,R,2009.0,78,4.3,
tt2995952,Chandra,,2013.0,117,5.3,
tt4921860,MSG 2 the Messenger,,2015.0,134,6.7,
tt3115846,To Tokyo,,2018.0,75,6.1,
tt0862966,The Three Trials,,2006.0,100,5.8,
tt0298786,Caramuru: A Invenção do Brasil,,2001.0,85,6.5,
tt0184190,Ai yeh lui pang yau,,1992.0,92,5.7,
tt4328084,Nanjupuram,,2011.0,,5.0,
tt7010258,Sengatan Kobra,,1986.0,80,,
tt3012528,Mystic Blade,Unrated,2014.0,80,2.4,
tt2005299,Nebesnyy sud,Not Rated,2011.0,93,7.1,
tt11234300,Kamen Raidâ Birudo New World: Kamen Raidâ Gurisu,,2019.0,65,7.3,
tt0175555,Deal of a Lifetime,PG,1999.0,94,5.0,
tt1740719,3.14...,,2014.0,83,7.2,
tt3923750,Dinner with the Alchemist,,2016.0,99,6.1,
tt2062596,Hua bi,,2011.0,100,5.3,
tt6752398,Two Girls,,2018.0,104,6.2,
tt2051857,Dealing,,2012.0,77,6.7,
tt2258399,Iconoclast,Not Rated,2012.0,109,1.5,
tt9675438,Leaper,,2020.0,21,,
tt1190556,Opapatika,R,2007.0,103,4.3,
tt0228685,Oriundi,PG,1999.0,97,6.3,
tt1510274,Lyubov v bolshom gorode 2,Not Rated,2010.0,89,5.7,
tt0280840,Die Klage der Kaiserin,,1990.0,106,7.1,
tt13550004,Fu Yao Bai Yu Zhen 2,,2019.0,85,,
tt2752324,Acquainted,,2013.0,76,,
tt10182646,Psyche,,2020.0,,,
tt0918630,Magus,R,2008.0,91,3.3,
tt1568802,As Night Falls,TV-MA,2010.0,78,2.7,
tt5467376,Prof Tom Foolery Saves the Planet!,,2017.0,80,5.4,
tt0417782,Ineo gongju,Unrated,2004.0,110,6.6,
tt0085625,Grunt!,,1983.0,90,2.3,
tt0082788,México 2000,,1983.0,95,6.9,
tt1820407,Calibre 9,,2011.0,90,4.5,
tt4645156,Melocotones,TV-14,2017.0,80,5.8,
tt9506820,Garuda Superhero,,2015.0,85,3.5,
tt4565668,Sorceress,R,2017.0,84,3.7,
tt6836318,El Cóndor en Nueva York,,2018.0,,,
tt0757215,Heubhyeol hyeongsa na do-yeol,,2006.0,110,5.3,
tt2080355,Palácios de Pena,,2011.0,59,5.6,
tt6912580,'Chi chi' de ai,,2017.0,91,5.1,
tt0459744,Ashura-jô no hitomi,,2005.0,119,5.9,
tt5334276,A Caribbean Dream,,2017.0,82,6.0,
tt6371746,Crisis,,2017.0,91,6.4,
tt8108180,Kamen Raidâ Amazonzu the Movie: Saigo no shinpan,,2018.0,101,7.6,
tt1116815,Rachel's Angels,,2005.0,60,6.9,
tt2022451,Long nu xia fan,,1982.0,92,,
tt2212072,Morpheus,,2016.0,83,,
tt6943580,Gharasarpa,,2018.0,107,7.6,
tt2486148,Lac Mystère,,2013.0,118,5.8,
tt0364526,Le monde vivant,,2003.0,70,7.0,
tt5839938,Honnouji hoteru,,2017.0,120,6.3,
tt0097638,Happy Ghost 4,,1990.0,88,5.8,
tt2360614,Sanctum and Sacrum,,2013.0,70,6.8,
tt11369596,São Ateu,,2020.0,,,
tt0282917,Rok dábla,,2002.0,88,7.3,
tt0371846,Near Death,R,2004.0,95,2.3,
tt4131622,Breeder,,2014.0,80,6.4,
tt0083863,Le démon dans l'île,,1983.0,102,6.1,
tt0405481,YMO Propaganda,,1984.0,83,8.6,
tt0089788,Kong que gong zhu,,1982.0,,7.4,
tt2025723,Walk-In,,2012.0,81,5.7,
tt10981076,Mrugtrushna,,2020.0,,,
tt1373243,Tarif Novogodniy,,2008.0,83,6.2,
tt0103299,Yao mo dao,,1991.0,96,6.5,
tt0359971,Sheshnaag,Not Rated,1990.0,145,4.6,
tt0443734,Natale a casa Deejay - A Christmas Carol,,2004.0,75,5.2,
tt1652295,Alien Inhabitant,Not Rated,2011.0,90,4.0,
tt10697822,Da ming ping yao zhuan,,2018.0,84,7.6,
tt2781920,Paragon School for Girls,,2013.0,56,6.2,
tt5042340,Tayna snezhnoy korolevy,,2015.0,85,4.5,
tt1612615,Soul Fire Rising,,2009.0,,5.7,
tt0272012,"Rocco, ang batang bato",,1982.0,90,5.7,
tt0105412,Siméon,PG,1992.0,115,6.8,
tt0328316,Redentor,,2004.0,100,6.8,
tt0163097,Medousa,,1996.0,87,5.8,
tt3570538,Marked,,2014.0,103,5.6,
tt2506386,Zong sheng,,2014.0,88,4.6,
tt1690543,Flea,,2018.0,91,6.3,
tt0411759,Planet Ibsen,Not Rated,2005.0,96,8.6,
tt11879280,The Washing Machine,,2020.0,110,4.4,
tt0488049,"Ispiritista: Itay, may moomoo",,2005.0,,5.5,
tt0103971,Cilveka berns,,1991.0,98,7.9,
tt7539210,Sangu Chakkaram,,2017.0,124,6.2,
tt2222872,Kenneth,Not Rated,2012.0,72,7.3,
tt12593404,Covered Sun,,2020.0,130,,
tt11243342,Invasion,,2019.0,64,7.5,
tt0383543,Onmyoji 2,R,2003.0,112,6.3,
tt5940384,Bilu: A demon within,,2017.0,128,7.1,
tt0133375,¡Aquí espaantan!,,1993.0,90,4.8,
tt2522082,V ozhidanii morya,,2012.0,109,6.2,
tt0239349,Doctor K,,1999.0,107,5.4,
tt10355356,The Curse and the Covenant,,2020.0,57,5.7,
tt0417453,L'avion,,2005.0,100,5.7,
tt6223976,Dream Breaker,,2018.0,,4.9,
tt0467817,Buitenspel,,2005.0,90,5.8,
tt0087878,Parade of the Planets,,1984.0,97,7.1,
tt4370194,MOOP,,2019.0,77,7.3,
tt1332097,Amma Nagamma,Not Rated,2001.0,110,6.3,
tt0470124,Paksa wayu,,2004.0,115,4.4,
tt1937455,Vroom,,2010.0,130,5.5,
tt5304998,Agalmatophilia,Unrated,2018.0,72,7.2,
tt0095547,The Lords of Magick,PG-13,1989.0,98,3.9,
tt0217704,Oh Babylon,,1989.0,90,7.0,
tt9551928,Mâjan hôrôki 2020,,2019.0,117,4.8,
tt3417172,Masterless,TV-MA,2015.0,85,3.4,
tt13551362,Fu Yao Bai Yu Zhen,,2017.0,70,,
tt7640818,Space Vampire,,2020.0,,,
tt5823524,Crocodile Fury,,1988.0,87,5.2,
tt0940765,Sifir Dedigimde,,2007.0,90,5.8,
tt2034692,Habanastation,,2011.0,95,6.7,
tt0410603,Sidekick,Not Rated,2005.0,87,5.3,
tt0087683,Mario,,1984.0,98,7.4,
tt3774236,As Fábulas Negras,,2015.0,93,5.8,
tt5668390,A Call from the Past,,2016.0,76,,
tt0091049,Filme Demência,,1986.0,92,7.2,
tt7634654,Los Angeles/Tehran,,2018.0,93,2.3,
tt10739024,Some Smoke and a Red Locker,,2019.0,93,8.3,
tt0216988,Puso ng pasko,,1998.0,,7.8,
tt1405403,T2,,2009.0,102,6.3,
tt8289192,Corpse,,2018.0,83,4.9,
tt5328792,War-Angel: The Awakening,,2020.0,126,,
tt0414040,Gayab,,2004.0,138,4.2,
tt13030352,The Great Work in 33 Steps,,2020.0,81,,
tt1773733,The Forgotten King,Not Rated,2013.0,110,7.6,
tt5611416,Pa.Va,,2016.0,122,5.5,
tt6407628,Fuck Them All,,2016.0,75,,
tt2254552,Doctor Mabuse: Etiopomar,,2014.0,82,7.1,
tt4570788,The Right Eye 2,PG-13,2015.0,120,7.6,
tt13009892,Tales from Parts Unknown,,2020.0,,,
tt0244657,Mi fantasma y yo,,1988.0,90,7.0,
tt0402454,Puto,,1987.0,97,6.6,
tt4080002,Salvador Soy Yo,,2014.0,133,,
tt0405756,Fuera del cuerpo,,2004.0,104,6.3,
tt0199846,Ninja Strike Force,,1988.0,86,5.0,
tt4445948,Urumeen,Not Rated,2015.0,140,4.7,
tt1820462,Beremennyy,,2011.0,84,4.0,
tt6792764,Ali Kathawa,,2017.0,,6.5,
tt0417610,Dormir al sol,Not Rated,2010.0,83,6.3,
tt3587128,Hung bou joi sin,,2014.0,95,5.1,
tt4043906,Jarilike,,2016.0,128,8.8,
tt3105652,Los resucitados,,2017.0,70,2.8,
tt4884540,Angels Apocalypse,,2015.0,85,,
tt0108263,Svatba upíru,,1993.0,94,6.2,
tt12175342,Dance Til You Bleed: The World According to Hans Christian Andersen,,2019.0,74,,
tt10218782,The Incredible Monk,,2019.0,93,5.8,
tt0382023,Extranghero,,1997.0,106,4.6,
tt3737442,Oraalppokkam,,2014.0,99,7.0,
tt1844204,The Vineyard,,2014.0,106,5.6,
tt3814870,Videofilia: y otros síndromes virales,Unrated,2015.0,112,5.8,48.0
tt11894184,Vork and the Beast,,2020.0,80,,
tt10563708,Aliens and Dragons,,2020.0,,,
tt2242712,El Bosque de los Sometidos,,2012.0,80,4.5,
tt0425090,The Seventh Sense,,2005.0,110,6.0,
tt0109356,Büvös vadász,,1994.0,106,6.4,
tt0103250,White Light,R,1991.0,90,5.2,
tt0989760,Suspension,Not Rated,2008.0,95,5.1,
tt3101100,"Go, Stop, Murder",,2013.0,100,5.4,
tt0313802,Yesil isik,,2002.0,102,3.1,
tt0946987,Chashme Bahaddar,,2006.0,,6.5,
tt3382346,Ayna Tukhabi'un al-Shams?,,1980.0,94,4.9,
tt0099412,Destiny to Order,R,1989.0,120,5.5,
tt1707821,My Sucky Teen Romance,Not Rated,2011.0,77,5.1,
tt4780136,Tuos,,2016.0,,7.3,
tt0125434,Nerawareta gakuen,,1981.0,90,6.1,
tt1739249,The Mudman,,2011.0,104,8.1,
tt0086599,Jin fen you long,Not Rated,1982.0,89,6.7,
tt2848500,Mandorla,Not Rated,2015.0,90,6.1,
tt0243573,Supêsutoraberâzu,,2000.0,125,6.8,
tt2006830,Sam-geo-ri Geuk-jang,,2006.0,120,6.9,
tt0477404,Through the Forest,,2005.0,65,6.6,
tt3329350,Bannou kanteishi Q: Mona Riza no hitomi,,2014.0,119,6.1,
tt7385782,And There Were 4,,2018.0,86,4.0,
tt0091020,Evil in the Woods,Not Rated,1986.0,89,3.1,
tt0940662,Baksy,,2008.0,87,6.6,
tt10799740,The Spring of Solitude,,2019.0,45,7.7,
tt3196692,House of VHS,,2016.0,83,2.5,
tt0177484,Aadmi Aur Apsara,Not Rated,1991.0,142,6.7,
tt7955956,Edhel,,2017.0,84,5.9,
tt12623450,Evergreen Is the Blood,,2020.0,,,
tt0317299,"Cándido de día, Pérez de noche",,1992.0,98,6.1,
tt0932922,Alice,,2002.0,85,7.0,
tt9657546,Miranda Veil,,2020.0,,,
tt0234084,Last Mountain,,2005.0,97,7.6,
tt3502802,Evidence of a Haunting,Not Rated,2010.0,80,2.6,
tt2338045,La extensión del cielo,,2012.0,70,8.2,
tt0102055,Hong fu qi tian,Unrated,1991.0,93,5.8,
tt1046198,Ya ostayus,,2007.0,112,7.4,
tt0439182,Four Eyed Monsters,,2005.0,85,6.2,72.0
tt6244826,Max Topas - Das Buch der Kristallkinder,,2018.0,86,6.4,
tt0183892,Armageddon,,1997.0,117,4.6,
tt0384556,Spook,,1988.0,86,4.6,
tt0365398,Les jours où je n'existe pas,,2002.0,114,6.8,
tt2113607,Dark Waves,R,2015.0,86,5.0,
tt6114952,Nagarahavu,,2016.0,142,5.4,
tt0373948,Jött egy busz...,,2003.0,100,5.3,
tt1410044,Pin-saro byôin 3: Nô-pan shinsatsushitsu,,2000.0,62,6.2,
tt1196939,Gracie,,2018.0,71,6.6,
tt5142400,The Book of Birdie,,2017.0,91,5.7,
tt1444331,The Incubus,PG-13,2010.0,100,4.1,
tt1454462,Estigmas,,2009.0,,5.8,
tt3560464,Ten no Chasuke,,2015.0,106,6.0,
tt0199867,"Ninja, the Violent Sorceror",,1982.0,90,4.5,
tt0768137,Ren yu duo duo,,2005.0,94,5.8,
tt1276974,Now Here,,2010.0,,3.3,
tt13506320,Dà zhangyú,,2020.0,,,
tt0105045,L'oeil qui ment,,1992.0,100,6.5,
tt10933674,Víctima potencial,,2018.0,65,,
tt1086835,Have You Another Apple?,,2006.0,90,7.2,
tt0384864,Buhawi Jack,,1998.0,120,5.2,
tt9215778,Demon Catcher,,2018.0,77,7.7,
tt1470564,"Bulag, pipi at bingi",,1993.0,,6.2,
tt0410648,Soul Searcher,,2005.0,98,4.0,
tt0143924,Promise Her Anything,,1999.0,101,5.7,
tt0095865,Pi li da la ba,,1986.0,88,6.2,
tt0111040,Russkaya simfoniya,,1994.0,108,6.4,
tt0185012,Wolfridge,,1994.0,82,2.3,
tt5092272,Ayashii kanojo,,2016.0,125,6.1,
tt1527193,Resala ela alwaly,,1998.0,,4.8,
tt7598662,Deranged,,2020.0,,,
tt4777730,Beyond Blue: An Unnerving Tale of a Demented Mind,,2015.0,99,6.7,
tt2192882,Kalevala - uusi aika,,2013.0,110,3.8,
tt3253548,Naveena Saraswathi Sabatham,,2013.0,149,4.6,
tt7582108,Rutabaga,,2018.0,70,5.0,
tt3833488,Bury,Not Rated,2014.0,79,3.4,
tt0471765,Kami no hidarite akuma no migite,Not Rated,2006.0,94,4.9,
tt11289254,KL Vampires,,2019.0,114,3.2,
tt0106597,Condannato a nozze,,1993.0,110,5.4,
tt0414976,Fated,,2006.0,90,6.2,
tt0124800,Mr. Atlas,,1997.0,99,5.1,
tt1470849,Cheeta-eh: Ganda lalake?,,1991.0,101,7.2,
tt0330540,Kárate a muerte en Torremolinos,,2003.0,79,3.4,
tt1368989,Prometheus Triumphant,Not Rated,2006.0,79,5.1,
tt5476510,Atlantis,,1991.0,79,4.8,
tt10503950,King Size,,2020.0,,,
tt0255293,Kamen gakuen,,2001.0,90,5.4,
tt3288166,Atlit,,2014.0,91,6.0,
tt8027868,Symphony No. 9,,2019.0,90,5.3,
tt4906896,Nagina,,2014.0,,6.4,
tt0380069,Hang wan chiu yan,,2003.0,98,5.6,
tt0999922,Urutoraman Mebiusu ando Urutora kyôdai,,2006.0,119,6.7,
tt5594656,The Painter,,2016.0,59,,
tt0466111,Rosa mistica,,1987.0,,7.2,
tt0423441,Le domaine perdu,,2005.0,106,6.6,
tt5525014,Pomnyu - ne pomnyu!,,2016.0,74,3.8,
tt0125697,Chô shôjo Reiko,,1991.0,100,5.4,
tt2374711,"27, Memory Lane",,2014.0,98,8.5,
tt9765542,ANi,,2019.0,120,3.3,
tt0416203,Sana'y laging magkapiling,,1994.0,,,
tt6070832,Sakurada risetto zenpen,,2017.0,103,6.0,
tt0282525,The Gifted,,1993.0,101,6.7,
tt1858396,Arai Enn 305-il Kadavul,,2008.0,164,5.6,
tt1754871,Western X,,2016.0,90,4.7,
tt0387823,Alithini zoi,,2004.0,118,5.6,
tt2638850,Akhlagheto Khoub kon,,2011.0,78,3.9,
tt0310181,Streghe verso nord,,2001.0,110,4.6,
